665936,46-0167-004506-П,"Объект технической рекультивации карьера Чулковского месторождения кварцевых песков в Раменском районе ООО ""ТД Промресурс""","Московская обл,  Раменский район, с.п. Чулковское, с Еганово, д.20 ( к/н 50:23:0040330:63, 50:23:0040330:64) ,",46768000,Federal,1.0,26.0,"{08.11,08.12,08.91,08.99,23.51,23.52,23.70,23.91,23.99,38.11,38.21,41.10,41.20,43.11,43.12,43.13,43.21,43.22,43.29,43.31,43.32,43.33,43.34,43.39,43.91,43.99,46.12,46.13,46.19,46.44,46.49,46.63,46.69,46.71,46.72,46.73,46.74,46.75,46.77,46.90,47.30,47.51,47.52,47.53,47.59,47.91,47.99,49.41,52.10,52.24,52.29,68.10,68.20,69.10,69.20,70.22,73.11,77.11,77.12,77.31,77.32,77.39}",,1.0,1.0,Federal,46,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ ПРОМРЕСУРС""",2018-05-07 21:00:00,7702431427,772701001,t,"г Москва, ул Одесская, д 2, помещ III ком 3 офис 3",117638,45901000,55.53940169185199,38.04335046056074,f
413756,46-0177-009448-П,"АО ""БЭЗ""","142438, Московская обл., Ногинский район, д. Большое Буньково",46639407,Federal,1.0,26.0,{23.13},2021-12-02,1.0,1.0,Federal,46,Акционерное общество «Буньковский экспериментальный завод»,2002-12-08 21:00:00,5031013256,503101001,t,"Московская обл., Ногинский район , д. Большое Буньково",142438,46751000,55.83965948678805,38.61914450254029,t
401342,46-0177-008821-П,Объект 1703/Цех 304,"Московская обл, г Дзержинский, ул Лесная, д 44",46711000,Federal,1.0,26.0,{25.40},2022-12-22,1.0,1.0,Federal,46,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ФЕДЕРАЛЬНЫЙ ЦЕНТР ДВОЙНЫХ ТЕХНОЛОГИЙ ""СОЮЗ""",2002-12-02 21:00:00,5027030450,502701001,t,"Московская область, г. Дзержинский, Московская обл, г Дзержинский, ул Академика Жукова, д 42",140090,46711000001,55.61779768997387,37.88181841908295,t
494434,46-0177-010958-П,"КПО ""Прогресс""","140730, Московская обл, г Рошаль, ул 2-й Пятилетки",46786000,Federal,1.0,26.0,{38.21},,1.0,1.0,Federal,46,Акционерное общество «Рошальский индустриальный парк»,2017-03-16 21:00:00,5049023512,504901001,t,"Московская область,  г. Рошаль, 140730, Московская обл, г Рошаль, ул Фридриха Энгельса, д 16 к 1",,46786000,55.673648657353574,39.90398628088885,f
460684,46-0177-010201-П,Производственная площадка,"143041, Московская область, Одинцовский район, г. Голицыно, Заводской пр-т, д.25",46641104,Federal,1.0,26.0,"{01.4,08.12.2,10.13.1,10.13.2,10.13.3,10.13.4,10.13.5,10.13.6,10.13.7,16.10,16.10.9,23.32,28.92,33.12,33.14,33.20,35.12,35.30.14,35.30.4,36.00.2,38.32.3,41.20,45.20,46.73,46.73.6,47.30,47.52,49.41.1,68.20,68.32,69.20.2,70.22,71.11,73.11,73.20.1,77.32,77.39.1,82.99,93.2}",,1.0,1.0,Federal,46,"Открытое акционерное общество ""Голицынский керамичечский завод""",2002-08-14 20:00:00,5032000108,503201001,t,"Московская область, Одинцовский район, г. Голицыно, Заводской пр-т, д.25",143041,46641104,55.617976281733114,36.96621311228119,f
525601,46-0167-001766-П,"производственная площадка ООО ""Уника""","Московская область, Пушкинский район, п. Лесной, ул. Центральная, д. 5",46647000,Federal,1.0,26.0,{20.41.3},,1.0,1.0,Federal,46,"ООО ""Уника""",,5038053106,503801001,t,"Московская область, Пушкинский район, п. Лесной, ул. Центральная, д. 5",141231,46647000,56.07067078452875,37.92697088384422,f
525261,46-0167-001737-П,Производственный цех,"140200,  Московская область,  г. Воскресенск, ул. 2-я Заводская ,  з/у14",46606101,Federal,1.0,26.0,{20.15.7},,1.0,1.0,Federal,46,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛИТНЫЕ АГРОСИСТЕМЫ""",2005-11-25 21:00:00,5005040687,500501001,t,"Московская обл, г Воскресенск, ул 2-я Заводская, д 18, офис 23",140200,46710000001,55.311162758691296,38.693528399382025,f
419769,46-0177-009423-П,Производственная площадка,"140202, Московская обл., г. Воскресенск, ул. Московская, д.32 ""Б""",46606101,Federal,1.0,26.0,"{20.30,46.19}",,1.0,1.0,Federal,46,"Общество с ограниченной ответственностью Научно-производственное объединение ""Олива""",,5005036225,500501001,t,"Московская обл., г. Воскресенск, ул. Московская, д.32 ""Б""",140202,46606101,55.28350904441157,38.7320991918867,f
421934,46-0177-009420-П,"Промплощадка , расположенная по адресу: Московская область, Ногинский район, городское поселение Электроугли, г.Электроугли, ул.Заводская, земельный участок с кадастровым номером 50:16:0702001:548","Московская область, Ногинский район, городское поселение Электроугли, г.Электроугли, ул.Заводская, земельный участок с кадастровым номером 50:16:0702001:548",46639105,Federal,1.0,26.0,"{38.11,38.12,38.21,38.31,38.32,41.10,41.20,42.11,42.13,42.21,43.12,43.31,43.32,43.33,43.34,43.39,49.41}",2023-03-24,1.0,1.0,Federal,46,"Общество с ограниченной ответственностью ""Экологические технологии""",2017-06-06 21:00:00,5001114602,500101001,t,"г.Балашиха, ул.Калинина, д.17/10, корп.2, кв.3",143905,46704000,55.729761248620626,38.20827633124679,t
420568,46-0177-009418-П,Производственная база ,"142717, Московская область, Ленинский район, п. Развилка, Проектируемый проезд 5537, вл.4",46628416,Federal,1.0,26.0,{20.11},,1.0,1.0,Federal,46,"Акционерное общество ""Московский газоперерабатывающий завод""",2005-09-11 20:00:00,5003055920,500301001,t,"Московская область, Ленинский район, п. Развилка, Проектируемый проезд 5537, вл.4",142717,46628416,55.590607788229676,37.740750479528856,f
417715,46-0177-009416-П,Производственная площадка ООО «ПКП «Антикор»,"Московская область, г.Воскресенск, ул.Кирова, 2",46606101,Federal,1.0,26.0,"{46.3,46.4,46.6,46.7,46.9,47.1,47.5,47.9,49.1,49.3,52.10,52.2,52.24,62.09,68.1,68.2,68.3,69,77.11,77.2,77.3,77.39,95.1,95.2,16.23,20.3,20.4,25.1,38.32.2,38.32.3,38.32.4,38.32.5,41.2,41.20,43.2,43.3,45.1,45.2,45.3,46.1,46.2}",,1.0,1.0,Federal,46,Общество с ограниченной ответственностью «ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКОЕ ПРЕДПРИЯТИЕ «АНТИКОР» ,2010-12-30 21:00:00,5005004784,500501001,t,"Московская область, г.Воскресенск, ул.Кирова, 2",140200,46606101,55.29513742842762,38.69706774047322,f
476259,46-0177-010532-П,Завод,144000 Московская область Электросталь Красная 19,46790000,Federal,1.0,26.0,{28.91},,1.0,1.0,Federal,46,"ОАО ""Электростальский завод тяжелого машиностроения""",,5053000564,505301001,t,"Московская область,Электросталь, Красная 19",144000,46790000,55.79841098467216,38.45065676609475,f
465748,46-0177-010164-П, Промплощадка  ООО <<РиК>>,"140209,  Московская область,  Воскресенский  район,  с. Федино,  Ул. Производственная  дом 2 стр. 3/1",46606000,Federal,1.0,26.0,{20.30},,1.0,1.0,Federal,46,Общество  с  ограниченной  ответственностью  <<РиК>>,,5005015049,500501001,t,"Московская  область, г. Воскресенск, ул. Энгельса,  д. 2 ",140207,46606101,55.30781325085548,38.61843015685253,f
540217,46-0167-002173-П,Свиноферма,"Московская область, Талдомский район, д. Глебово",46778000,Federal,1.0,26.0,{01.46.1},,1.0,1.0,Federal,46,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕОФАМ""",,5042088302,507801001,t,"Московская обл, г Талдом, ул Собцова, д 9",141900,46778000001,56.69289126661436,37.585232239259696,f
541206,46-0167-002172-П,Свиноферма,"Московская область, Талдомский район, д. Григорово",46778000,Federal,1.0,26.0,{01.46.1},,1.0,1.0,Federal,46,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕОФАМ""",,5042088302,507801001,t,"Московская обл, г Талдом, ул Собцова, д 9",141900,46778000001,56.69289126661436,37.585232239259696,f
399198,66-0167-001597-П,Площадка технологической установки,"215150, Смоленская область, Вяземский район, 236 км+750 м а/д Москва-Минск  (левая сторона)",66605000,Federal,1.0,26.0,"{46.71,47.11}",,1.0,1.0,Federal,66,"Общество с ограниченной ответственностью ""Килас Кура""",2012-07-30 20:00:00,6727025009,672701001,t,"Смоленская область, г. Ярцево, Духовщинское шоссе, д. 48а",215801,66658101,55.21042838717004,34.16474754415832,f
418546,46-0177-009333-П,Биологические очистные сооружения хозяйственно-бытовых и производственных стоков г. Электросталь,"Московская область, г. Электросталь, ул Автомобильная, д. 8",46790000,Federal,1.0,26.0,"{35.11,35.11.1,35.11.4,35.13,35.30.1,35.30.2,35.30.3,35.30.4,35.30.5,36.00.1,36.00.2,37.00,38.11,38.12,42.21,42.22.1,42.22.2,43.99.9,68.32.1,68.32.2,71.20.1}",,1.0,1.0,Federal,46,"Государственное унитарное предприятие Московской области ""Коммунальные ситемы Московской области""",2009-09-27 20:00:00,5034065171,503401001,t,"Московская область, г. Орехово-Зуево, улица Северная, д. 59",142605,46757000,55.766753516375175,38.454534716176205,f
375417,46-0177-009327-П,"ООО ""Фирма ""ВИПС-МЕД""","141190 Московская обл., г. Фрязино, Заводской проезд, д. 3а",46780000,Federal,1.0,26.0,{21.20.1},,1.0,1.0,Federal,46,Общество с ограниченной ответственностью «Фирма «ВИПС-МЕД»,,5052007912,502001001,t,"Московская обл., г. Фрязино, Заводской проезд, д. 3а",141190,46780000,55.96787505927255,38.06660002490615,f
484496,46-0177-010489-П,Промплощадка  ООО  <<КОНТРАКТ  Лтд>>,"140200  Московская область,  г. Воскресенск,  ул.  Кирова,  д.2,   пом. 2",46606101,Federal,1.0,26.0,{20.42},,1.0,1.0,Federal,46,Общество  с  ограниченной  ответственностью  <<КОНТРАКТ  Лтд>>,,5005052562,500501001,t,"Московская область,  г. Воскресенск, ул.  Кирова,  д.2,   пом. 2",140200,46606101,55.29505977545534,38.69690768591367,f
93948,46-0177-008609-П,Серпуховский филиал ООО «ГУРТ»,"142207, Московская область, Серпуховский район, д.Борисово, Борисовское шоссе, д.1",46770000,Federal,1.0,26.0,{25.99.29},,1.0,1.0,Federal,46,"Общество с ограниченной ответственностью ""ГУРТ"" Серпуховский филиал",2010-08-30 20:00:00,7731655534,502401001,t,"Московская область, г. Красногорск, Коммунальный квартал, д.3",143405,46744000,54.91391105223978,37.46263335750295,f
93943,46-0177-008608-П,Климовский филиал ООО «ГУРТ»,"142181, Московская область, г.о.Подольск, мкрн.Климовск, ул.Заводская, д.2",46646000,Federal,1.0,26.0,"{46.90,25.9}",,1.0,1.0,Federal,46,Общество с ограниченной ответственностью «ГУРТ» ,2010-08-30 20:00:00,7731655534,502401001,t,"Московская обл., Красногорский р-н, г. Красногорск, Коммунальный кв-л, д.3",143405,46623101,55.37945856171102,37.54806795593734,f
397813,46-0177-008678-П,Геоэкотехстрой,"140125 , Московская область, Раменский район, вблизи д. Еганово ",46000000,Federal,1.0,26.0,{38.1},,1.0,1.0,Federal,46,"ООО ""Геоэкотехстрой""",,5040077295,504001001,t,"Раменский район, д. Островцы, Раменский район, д. Островцы, ул. Центральная, д.83Б",140125,46000000,55.53705040487082,38.05145540734718,f
147063,46-0177-006157-П,Свинокомплекс,"Московская область, г. Клин, ул. Слободская, д. 35",46621000,Federal,1.0,26.0,{01.46},,1.0,1.0,Federal,46,"Общество с ограниченной ответственностью ""Сельскохозяйственное предприятие ""Живая природа""",2016-03-13 21:00:00,5020073415,502001001,t,"г. Клин, г. Клин, ул. Слободская, д. 35",141600,46621000,56.35080044800928,36.77335321848884,f
352213,46-0177-007279-П,"Площадка АО ""ЛГР"" в Трошково","Московская обл, г Раменское, деревня Трошково, ул Новая, д 25",46768000,Federal,1.0,26.0,"{20.11,46.19}",,1.0,1.0,Federal,46,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛИНДЕ ГАЗ РУС""",2002-08-26 20:00:00,5001000041,500101001,t,"Московская область, г. Балашиха, Московская обл, г Балашиха, ул Белякова, д 1А",143907,46704000,55.60668464716843,38.424990873618015,f
40106,46-0177-005802-П,Многопрофильный Перерабатывающий Комплекс,"141070, Московская область, г. Королев, ул. Калининградская, д.5",46734000,Federal,1.0,26.0,"{10.13,10.71}",,1.0,1.0,Federal,46,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕТАТР""",2006-06-29 20:00:00,5018110081,501801001,t,"Московская область, г. Королев, Московская область, г. Королев, ул. Ленина, д.10/6",141070,46734000,55.91330583139478,37.84987672158612,f
349262,46-0177-007267-П,"Общество с ограниченной ответственностью ""Пилкингтон Гласс""","Московская область, Раменский район, Чулковский с/о, д. Жуково, ул. Стекольная, 1 ",46648491,Federal,1.0,26.0,{23.11},,1.0,1.0,Federal,46,"Общество с ограниченной ответственностью ""Пилкингтон Гласс""",2002-09-27 20:00:00,5040054932,504005493,t,"Московская область, Раменский район, Чулковский с/о, д.Жуково, Московская область, Раменский район, Чулковский с/о, д.Жуково, ул.Стекольная, 1",140125,46648491,55.51214211626838,38.02691048909522,f
41947,45-0177-004842-П,"ТЭЦ-12 - филиал ПАО ""Мосэнерго""","г. Москва, Бережковская наб., д. 16",45318000,Federal,1.0,24.0,"{35.11.1,35.30.11}",,1.0,1.0,Federal,45,Публичное акционерное общество энергетики и электрификации „Мосэнерго“,2002-10-10 20:00:00,7705035012,772901001,t,"г Москва, пр-кт Вернадского, д 101 к 3",119526,45327000,55.73604794236999,37.55729866653777,f
182353,46-0177-008013-П,Производственная территория № 1,"Московская обл, г Ногинск, ул Бетонная, д 1",46751000,Federal,1.0,26.0,"{23.31,41.20,46.90,52.10}",,1.0,1.0,Federal,46,"Общество с ограниченной ответственностью ""Ногинский комбинат строительных изделий""",2008-09-14 20:00:00,5031037779,503101001,t,"Московская обл, г Ногинск, ул Бетонная, д 1",142410,46751000,55.83849402670789,38.44411008158667,f
372511,46-0177-008007-Т,"Производственное помещение ООО ""ППК""","142000, Московская область, г.Домодедово, улица Промышленная, дом 21",46709000,Federal,1.0,26.0,{38.21},2021-06-29,1.0,1.0,Federal,46,"Общество с ограниченной ответственностью ""ППК""",,7729705629,772901001,t,"Москва, Улица Раменки 17, корпус 1",119607,45325000,55.460362,37.770581,t
183046,46-0177-007242-П,Площадка №1. Свиноводческий комплекс,"г. Москва, Троицкий административный округ, д. Яковлевское",46000000,Federal,1.0,24.0,{01.46},2021-12-06,1.0,1.0,Federal,45,"Общество с ограниченной ответственностью ""Кузнецовский комбинат""",2005-07-26 20:00:00,5030049820,775101001,t,"г. Москва, поселение Новофедоровское, д. Яковлевское",143340,46000000,55.43831877448732,36.910594399597755,t
183082,46-0177-007241-П,Площака №2. Машино-тракторный парк,"г. Москва, Троицкий административный округ, д. Яковлевское",46000000,Federal,1.0,24.0,{01.46},2022-05-19,1.0,1.0,Federal,45,"Общество с ограниченной ответственностью ""Кузнецовский комбинат""",2005-07-26 20:00:00,5030049820,775101001,t,"г. Москва, поселение Новофедоровское, д. Яковлевское",143340,46000000,55.43543276721097,36.9156053685963,t
47158,46-0177-004408-П,Производственная территория,"141364, Московская обл, г Сергиев Посад, рп Скоропусковский, опытный цех 5",46728000,Federal,1.0,26.0,"{20.13,20.14,20.14.7,20.30,20.30.1,20.30.2,20.41.3,46.69.5,71.12.12,72.19}",,1.0,1.0,Federal,46,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХИМИЧЕСКИЙ ЗАВОД ""МОНАСТЫРИХА""",2015-07-05 21:00:00,5042137221,772101001,t,"Сергиево-посадский район, пгт Скоропусковский, г Москва, Рязанский пр-кт, д 2 стр 86, пом V комн 59",109052,45392000,56.374669588101405,38.16401218843089,f
249549,45-0177-006590-П,"Цех комплексной очистки сточных вод Курьяновских очистных сооружений АО ""Мосводоканал""","125599 г. Москва, Южное Бутово, Проектируемый проез 1113, вл. 1",45909000,Federal,1.0,24.0,{37.00},,1.0,1.0,Federal,45,"Акционерное Общество ""Мосводоканал""",2012-12-28 20:00:00,7701984274,774850001,t,"г. Москва, Плетешковский переулок д. 2",105005,45375000,55.52361626782546,37.52363458784544,f
259202,46-0177-007198-П,"ОАО ""Караваево""","142428,Московская область, Ногинский район, дер.Караваево",46639407,Federal,1.0,26.0,"{17.12,17.21,35.30}",,1.0,1.0,Federal,46,"Открытое акционерное общество по производству и переработке бумаги ""Караваево""",2002-08-04 20:00:00,5031002293,503101001,t,"    Московская область, Ногинский район,     Московская область, Ногинский район, дер.Караваево",142438,46639407,55.861091548446545,38.59029361089695,f
317984,46-0177-005800-П,Производственная территория №1,"Московская область, Ногинский район, г.Старая Купавна, ул.Дорожная, д.13, стр.1",46639103,Federal,1.0,26.0,"{37,38,49.4}",,1.0,1.0,Federal,46,"Общество с ограниченной ответственностью ""Экология 24""",2015-12-06 21:00:00,7725299165,772501001,t,"г.Москва, г.Москва, ул.2-ая Рощинская, д.4, оф.503",115191,45914000,55.793318356112934,38.19816919151052,f
276540,46-0177-005986-П,"Полигон №2 ""Лопатинский""","140200, Московская область, Воскресенский р-н, с/о Елкинский, д. Перхурово,40.",46606101,Federal,1.0,26.0,"{20.13,20.59.5}",2023-07-14,1.0,1.0,Federal,46,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОБЪЕДИНЕННАЯ ХИМИЧЕСКАЯ КОМПАНИЯ ""УРАЛХИМ""",2007-10-29 21:00:00,7703647595,770301001,t,"г Москва, Пресненская наб, д 6 стр 2",123112,45380000,55.32436547878927,38.752062758362555,t
172014,46-0177-004340-П,участок обезвреживания отходов производства и потребления,"141113, Московская область, Раменский район, Островецкое с/о, село Верхнее Мячково, аэродром ""Мячково""",46648000,Federal,1.0,26.0,"{28.21,33.12,33.14,35.30.14,35.30.4,37.00,38.32.5,41.20,43.22,45.2,46.77,47.9,49.3,49.41,49.41.3,52.24,71.1,71.2,72.1,77.39.11,81.22,85.41,96.09}",,1.0,1.0,Federal,46,"Общество с ограниченной ответственностью ""АПЕК""",2010-06-15 20:00:00,5012061712,504101001,t,"Московская область, г.Реутов, пр-т Мира, д.4",143966,46764000,55.56754574362251,37.988636587920965,f
356423,45-0177-007917-П,"ЗАО ""Новая Заря"" ","115162, г. Москва, ул. Павла Андреева, д. 23",45914000,Federal,1.0,44.0,"{01.19,18.12,20.42,33.12,41.20,47.75.1,47.75.2,56.10,62.01,70.22,71.11.1,72.19,73.11,73.20.1,91.02,96.09}",,1.0,1.0,Regional,45,"Закрытое акционерное общество ""Новая Заря""",2002-12-19 21:00:00,7725008994,772501001,t,"г. Москва, г. Москва, ул. Павла Андреева, д. 23",115162,45914000,55.72003166065281,37.62104386179834,f
81651,46-0177-005955-П,Филиал ПАО «ОАК» - Луховицкий авиационный завод имени П.А. Воронина,"Московская обл, г Луховицы, территория ЛАЗ имени Павла Андреевича Воронина",46747000,Federal,1.0,26.0,{30.30.3},,1.0,1.0,Federal,46,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОБЪЕДИНЕННАЯ АВИАСТРОИТЕЛЬНАЯ КОРПОРАЦИЯ""",2015-04-15 21:00:00,7708619320,770501001,t,"г Москва, ул Большая Пионерская, д 1",115054,45376000,54.90121330653913,39.03966282638718,f
101489,46-0177-004780-П,"Полигон ТБО ""Лесная""","Московская область, Серпуховский район, в 1,5 км западнее г. Серпухова.",46651000,Federal,1.0,26.0,"{38.1,38.11}",,1.0,1.0,Federal,46,Общество с ограниченной ответственностью «СКАЙВЭЙ»,2005-04-26 20:00:00,5077017430,507701001,t,"Московская область, Серпуховский р-н, п. Большевик, ул.Ленина, дом 9",142253,46651000,54.92525860614322,37.334416579847456,f
368183,45-0177-007906-П,объект утилизации и обезвреживания отходов,"117545, г. Москва, ул. Дорожная, д. 3, корп. 16 ",45925000,Federal,1.0,24.0,{38.21},,1.0,1.0,Federal,45,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОПРОМТЕХНОЛОГИЯ""",2008-01-31 21:00:00,7726587487,772601001,t,"г. Москва, ул. Артековская, д.7, корп.1",117556,45000000,55.60999663125434,37.63232573554994,f
361480,46-0177-007904-П,Очистные сооружения сточных вод г. Чехов,"142300, Московская область, г. Чехов, ул. Солнышевская, владение 30",46656101,Federal,1.0,26.0,"{37,68.32.1}",,1.0,1.0,Federal,46,Муниципальное предприятие Чеховского района «Жилищно-коммунальное хозяйство Чеховского района»,2003-01-09 21:00:00,5048052077,504801001,t,"Московская область, г. Чехов, Московская область, г. Чехов, Солнышевская, 53",142300,46656101,55.13018152460868,37.46646358197736,f
279070,46-0177-005176-П,"АО ""Металлургический завод ""Электросталь""","Московская область, г.Электросталь, ул.Железнодорожная, д.1",46790000,Federal,1.0,26.0,"{24.10.2,24.10.3,24.10.6,24.31,24.32,24.34,35.12,35.30,49.41.1,55.90,56.29.1,61.10.1,86.21}",,1.0,1.0,Federal,46," Акционерное Общество ""Металлургический завод ""Электросталь""",,5053000797,509950001,t,"г. электросталь, московская область, ул. Железнодорожная, д. 1",144002,46790000,55.766085751042354,38.46264533716309,f
281540,46-0177-000182-П,"ООО ""Термглас""","141600, Московская область, г. Клин, Волоколамское шоссе, 44",46621101,Federal,1.0,26.0,{23.1},,1.0,1.0,Federal,46,"Общество с ограниченной ответственностью ""Термглас""",2009-11-22 21:00:00,5020059361,502001001,t,"Московская область, г. Клин, Волоколамское шоссе, дом 44",141600,46621101,56.32928194444443,36.683748611111106,f
283882,46-0177-004828-П,"Акционерное общество ""Московский коксогазовый завод"" (АО""МОСКОКС"")","142703, Московская область, Ленинский район, г. Видное, Белокаменное шоссе, владение 13",46628101,Federal,1.0,26.0,{19.1},,1.0,1.0,Federal,46,"Акционерное общество ""Московский коксогазовый завод""",2002-12-02 21:00:00,5003003915,509950001,t,"Российская Федерация, Московская область, Ленинский район, г. Видное, Белокаменное шоссе, владение 13",142703,46628101,55.55423213778789,37.76217679366489,f
264275,46-0177-005252-П,Производственная площадка,"Московская обл, г Долгопрудный, Лихачевский проезд, д 7",46716000,Federal,1.0,26.0,"{21.1,72.1}",,1.0,1.0,Federal,46,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ОРГАНИЧЕСКИХ ПОЛУПРОДУКТОВ И КРАСИТЕЛЕЙ""",2022-07-07 21:00:00,9710099978,771001001,t,"г Москва, ул Большая Садовая, д 1/4 стр 1",123001,45380000,55.91568749036399,37.52621015818543,f
251338,45-0177-006580-П,Производственная территория,"111674, г. Москва, ул. 2-я Вольская, д. 38, стр. 2",45391000,Federal,1.0,24.0,{20.13},,1.0,1.0,Federal,45,"Акционерное общество ""ВТЕ ЮГО-ВОСТОК""",2008-07-13 20:00:00,7732523241,772101001,t,"г. Москва, 2-я Вольская, д. 38, корп. 2",111674,45391000,55.688650871928914,37.95530088334611,f
356422,45-0177-007879-П,"ЗАО ""Новая Заря""","115201, г. Москва, 2-й Котляковский пер., д 3",45917000,Federal,1.0,44.0,"{01.19,18.12,20.42,33.12,41.20,47.75.1,47.75.2,56.10,62.01,70.22,71.11.1,72.19,73.11,73.20.1,91.02,96.09}",,1.0,1.0,Regional,45,"Закрытое акционерное общество ""Новая Заря""",2002-12-19 21:00:00,7725008994,772501001,t,"г. Москва, г. Москва, ул. Павла Андреева, д. 23",115162,45914000,55.64668120954272,37.63461399704765,f
291320,46-0177-007127-П,Обособленное подразделение (производство),"142455, Московская обл., Ногинский район, г. Электроугли, ул. Центральная, промплощадка",46639105,Federal,1.0,26.0,{24.41},,1.0,1.0,Federal,46,"Общество с ограниченной ответственностью ""ПРОМТОРГ""",2015-07-05 21:00:00,7722332760,772201001,t,"г. Москва, г. Москва, ул. 2-я Кабельная, д. 2, стр. 9",111024,45388000,55.72775502480738,38.2077081471528,f
349626,46-0177-007130-П,"Филиал ООО ""Хенкель Рус"" в пос. им. Воровского","142460, Московская область, Ногинский район, северо-западнее 2 км. пос. им. Воровского , промышленная площадка №1",46639154,Federal,1.0,26.0,{20.4},,1.0,1.0,Federal,46,"Филиал ООО ""Хенкель Рус"" в поселке им. Воровского",2016-04-18 21:00:00,7702691545,503143001,t,"Москва, Колокольников пер..д.11",107045,45379000,55.742398482147486,38.28188717337822,f
